-0.6,0,2.3,0.35,-14.2,18,0.2
-2,0,1.6,0.41,-13.5,18.1,0.2
-3.3,0,0.9,0.46,-13.2,18.5,0.2
-4.4,0,1.4,0.5,-13.2,19,0.2
-5.1,0,0.8,0.53,-13.2,19.2,0.2
-5.3,0,0.8,0.58,-12.2,19.1,0.2
-6.2,0,1.3,0.63,-12.1,18.9,0.2
-6.5,0,1,0.66,-11.8,18.7,0.2
-7.1,0,1.1,0.68,-12,18.5,0.2
-7.7,0,0.6,0.71,-12,18.9,0.2
-8.3,0,1.2,0.75,-11.9,19.4,0.2
-8.7,0,0.7,0.78,-11.8,19.5,0.2
-8.9,0,1.2,0.79,-11.8,19.9,0.2
-9.4,0,0.7,0.8,-12.2,20.3,0.2
-9.6,0,1.3,0.84,-11.8,20.6,0.1937
-10,0,1.2,0.84,-12.1,20.9,0.1866
-8.2,0,0,0.8,-11,21.2,0.2
-5,0,1,0.69,-9.8,21.9,0.2
-2.6,0,1.1,0.57,-9.9,21.8,0.2
0.1,0,1.5,0.41,-11.6,21,0.2
2.1,0,1.3,0.34,-12.1,20.4,0.2
2.1,0,1.1,0.26,-15.4,19.8,0.2
3.6,0,1.2,0.26,-14.1,20,0.2
2.6,0,1.7,0.22,-17,20.3,0.2
1.4,0,0.8,0.22,-18,20.6,0.2
-0.3,0,1.2,0.29,-16.2,20.8,0.2
-1.6,0,1.4,0.35,-15.1,21.4,0.2
-2.3,0,1.8,0.4,-14.1,21.6,0.2
-3.5,0,1,0.45,-13.7,22,0.2
-4.3,0,0.3,0.5,-13.1,22.6,0.2
-4.7,0,0.8,0.54,-12.6,22.5,0.2
-5.6,0,1.1,0.6,-12.1,22.7,0.2
-6.1,0,0.4,0.61,-12.4,23.2,0.2
-7,0,0.2,0.65,-12.4,23.2,0.2
-7.3,0,1.1,0.68,-12.2,23.4,0.2
-8,0,0.3,0.69,-12.6,23.6,0.2
-8.2,0,0.4,0.72,-12.3,23.7,0.1937
-8.2,0,1.2,0.74,-12,23.9,0.1797
-8.5,0,1.1,0.76,-11.9,23.7,0.1605
-8.5,0,0.2,0.77,-11.8,23.8,0.1371
-7.8,0,0.1,0.76,-11.2,24,0.1613
-5.5,0,0.4,0.69,-10.2,24.3,0.1725
-3.2,0,0.7,0.61,-9.6,23.9,0.1667
-1,0,0.3,0.51,-9.8,23.4,0.1843
0.7,0,0.8,0.4,-11.3,22.7,0.2
2.4,0,0.9,0.36,-11.1,22.6,0.2
3.3,0,0.7,0.36,-10.3,22.3,0.2
3.7,0,0.7,0.33,-11.1,22.3,0.2
3.3,0,1.1,0.36,-10.3,21.7,0.2
2,0,1.5,0.38,-10.8,21.9,0.2
0.7,0,0.5,0.42,-10.7,22.5,0.2
0.1,0,0.8,0.46,-10.1,22.5,0.2
-1,0,0.6,0.5,-10.1,22.7,0.2
-1.5,0,0.3,0.55,-9.3,23.2,0.2
-2.3,0,0.9,0.58,-9.4,23.6,0.1987
-3.1,0,0.2,0.61,-9.5,23.6,0.2
-3.6,0,0.6,0.63,-9.6,23.8,0.2
-4,0,0.1,0.67,-9.2,23.8,0.1852
-4.4,0,0.9,0.7,-9,24.2,0.1705
-3.6,0,0.9,0.69,-8.4,24.2,0.1775
-3.3,0,0.1,0.7,-7.9,23.6,0.1715
-3.7,0,0.7,0.68,-8.7,23.7,0.1768
-4.2,0,0.4,0.73,-8.3,23.9,0.1596
-4.4,0,1.4,0.76,-8,23.9,0.12
-4.1,0,0.1,0.74,-8,23.7,0.1328
-2,0,0.3,0.69,-6.9,23.3,0.1251
-0.7,0,0.6,0.63,-6.8,23.2,0.1031
1.4,0,0.3,0.59,-5.7,22.2,0.1137
2.6,0,1.5,0.58,-4.8,21.6,0.0795
3.4,0,0.7,0.53,-5.2,20.6,0.0714
4.1,0,0.5,0.52,-4.8,20.7,0.0715
3.9,0,0.6,0.52,-5,21.2,0.0675
3.6,0,1,0.57,-4.1,20.9,0.0519
3,0,0.8,0.59,-4.2,20.9,0.0474
2.4,0,0.4,0.62,-4.1,21,0.0424
2.3,0,0.7,0.64,-3.8,21,0.0423
1.4,0,1.2,0.67,-4,20.9,0.0388
0.4,0,1.2,0.73,-3.8,20.6,0.0394
-0.8,0,0.8,0.78,-4.1,20.8,0.031
-1,0,0.4,0.81,-3.8,20.7,0.0274
-1.2,0,1,0.84,-3.5,20.4,0.0241
-1.7,0,0.8,0.89,-3.2,19.9,0.0168
-2.5,0,0.7,0.88,-4.2,20.2,0.0149
-3.3,0,0.6,0.9,-4.7,19.7,0.0133
-3.4,0,0.8,0.91,-4.6,19.2,0.0149
-3.5,0,0.6,0.91,-4.7,19.2,0.0143
-3.4,0,0.4,0.91,-4.6,18.8,0.014
-3,0,0.1,0.94,-3.8,18.7,0.0044
-2.6,0,0.5,0.96,-3.1,18.2,0.0035
-2,0,1.1,0.95,-2.6,18.2,0.0087
-0.7,0,0.9,0.89,-2.2,17.9,0.0141
1.8,0,1.1,0.74,-2.3,16.7,0.026
3.2,0,2.2,0.62,-3.3,15.6,0.0372
4.8,0,0.8,0.47,-5.5,14.2,0.0683
5.5,0,0.8,0.39,-7.3,13.3,0.0906
5.2,0,0.7,0.42,-6.6,12.4,0.0731
4.2,0,1.2,0.39,-8.5,11.8,0.0937
2.7,0,0.1,0.45,-8,12.1,0.0658
2.3,0,1.3,0.5,-7,12.5,0.0544
1.2,0,1.3,0.48,-8.6,12.4,0.0872
0.1,0,1.3,0.61,-6.5,12.1,0.0634
-0.8,0,0.7,0.69,-5.7,11.4,0.0593
-1.5,0,0.6,0.73,-5.7,11.1,0.0541
-1.8,0,0,0.72,-6.1,10.7,0.0563
-1.1,0,0.6,0.72,-5.5,9.5,0.0543
-1.1,0,1.1,0.74,-5.1,8,0.0687
-1.6,0.5,0.9,0.88,-3.3,8,0.0039
-1.4,0,1.5,0.93,-2.3,6.8,0.0095
-1.3,0,0.3,0.93,-2.2,6.2,0.0135
-1.3,1.2,0.3,0.94,-2.1,5.8,0.0172
-1.1,0,0.5,0.95,-1.8,6.2,0.012
-1.4,0,3.2,0.9,-2.8,8.6,0.0438
-1.8,1.6,2.5,0.89,-3.3,10.3,0.0181
-1.9,0,3.1,0.86,-3.9,11.3,0.0207
-1.5,0,3.4,0.78,-4.8,12.4,0.069
-1.3,0.1,2.6,0.71,-5.8,12.6,0.1353
-1.9,0,3.6,0.68,-7,13.1,0.1078
-1.6,0,4,0.64,-7.5,13.7,0.1138
-1,0,2.6,0.61,-7.5,14.9,0.1776
-1.4,0,3.4,0.59,-8.3,15.9,0.15
-2.2,0,2.2,0.64,-8.1,16.8,0.1555
-2.4,0,0.9,0.68,-7.5,17.8,0.1761
-2.6,0,1.7,0.68,-7.7,18.5,0.1937
-3,0,2.2,0.68,-8,19.2,0.2
-3.9,0,1.8,0.72,-8.2,19.9,0.2
-4.9,0,0.4,0.76,-8.4,20.2,0.2
-5,0,0.8,0.77,-8.4,20.8,0.1808
-5,0,1.1,0.76,-8.5,21.1,0.19
-5.9,0,1.1,0.8,-8.7,21.3,0.1705
-5.6,0,1.1,0.79,-8.6,21.2,0.1623
-6.5,0,0.9,0.85,-8.6,20.9,0.1304
-7.1,0,0.9,0.86,-9,21.4,0.1336
-7.5,0,0.9,0.87,-9.2,21.2,0.1378
-7.7,0,2.3,0.88,-9.3,21.4,0.1146
-8.4,0,1.2,0.88,-10,22,0.1121
-8.3,0,0.5,0.89,-9.7,22,0.1073
-6.9,0,1.2,0.86,-8.8,22,0.1211
-5.4,0,0.5,0.81,-8.1,22,0.1707
-2.1,0,0.9,0.68,-7.2,21.6,0.2
-1.2,0,1.7,0.64,-7.1,20.9,0.1816
-0.4,0,1.4,0.64,-6.3,19.2,0.2
1.5,0,1.6,0.6,-5.4,17.6,0.2
2.2,0,3.2,0.6,-4.7,16.6,0.2
