지점,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),이슬점온도(°C),현지기압(hPa),시정(10m)
133,2017-10-05 11:00,20.7,,5.7,62,13.1,1016,2000
133,2017-10-05 12:00,20.8,,5.5,63,13.4,1015.3,2000
133,2017-10-05 13:00,21,,5.5,63,13.6,1014.6,2000
133,2017-10-05 14:00,20.5,,3.9,64,13.4,1014.4,2000
133,2017-10-05 15:00,20.3,,3.1,64,13.2,1014.3,2000
133,2017-10-05 16:00,19.8,,3.2,67,13.4,1014.3,2000
133,2017-10-05 17:00,19,,3,69,13.1,1014.2,2000
133,2017-10-05 18:00,18.5,,2.9,70,12.9,1014.2,2000
133,2017-10-05 19:00,18.2,,2.7,70,12.6,1014.4,1957
133,2017-10-05 20:00,18,,2.7,72,12.8,1015.1,2000
133,2017-10-05 21:00,17.7,,3,72,12.5,1015.3,2000
133,2017-10-05 22:00,17.3,,2.8,71,11.9,1015.3,2000
133,2017-10-05 23:00,16.9,,2.6,71,11.5,1015.2,2000
133,2017-10-06 00:00,16.7,,2.1,71,11.4,1014.7,2000
133,2017-10-06 01:00,16.5,,1.7,72,11.4,1014.2,2000
133,2017-10-06 02:00,16.2,0,2.7,73,11.3,1013.1,2000
133,2017-10-06 03:00,15.5,,1.2,80,12,1012.4,2000
133,2017-10-06 04:00,15.2,,.8,83,12.3,1012.5,2000
133,2017-10-06 05:00,15.1,,.1,84,12.4,1012.7,2000
133,2017-10-06 06:00,15.2,,.7,84,12.5,1012.7,2000
133,2017-10-06 07:00,15.2,,.8,86,12.8,1012.6,2000
133,2017-10-06 08:00,15.4,,.8,85,12.8,1012.5,2000
133,2017-10-06 09:00,15.9,0,.4,84,13.1,1012.6,1987
133,2017-10-06 10:00,15.8,.6,0,90,14.1,1012.6,622
133,2017-10-06 11:00,16.1,.7,.1,93,14.9,1012.3,1077
133,2017-10-06 12:00,17.4,.1,.7,89,15.5,1011.5,2000
133,2017-10-06 13:00,17.9,0,.4,90,16.2,1010.9,1691
133,2017-10-06 14:00,18.3,.1,.8,88,16.2,1010,2000
133,2017-10-06 15:00,18.5,0,.9,89,16.6,1009.1,2000
133,2017-10-06 16:00,18.3,0,1,88,16.2,1008.6,2000
133,2017-10-06 17:00,18.4,,1.7,88,16.3,1008.2,2000
133,2017-10-06 18:00,18.1,,.6,90,16.4,1008.4,2000
133,2017-10-06 19:00,17.5,,.7,93,16.3,1008.7,2000
133,2017-10-06 20:00,17.6,,.9,94,16.6,1009.2,2000
133,2017-10-06 21:00,17.6,,.6,95,16.7,1009.6,2000
133,2017-10-06 22:00,17.4,,.7,94,16.4,1009.7,1975
133,2017-10-06 23:00,17.4,,0,95,16.5,1009.9,1987
133,2017-10-07 00:00,17.3,,.9,94,16.3,1009.9,1383
133,2017-10-07 01:00,17.3,,.1,94,16.3,1009.7,1100
133,2017-10-07 02:00,17.2,,0,95,16.3,1009.9,1020
133,2017-10-07 03:00,17.2,,0,95,16.3,1009.8,756
133,2017-10-07 04:00,17.2,,0,96,16.5,1010.1,387
133,2017-10-07 05:00,17.1,0,.1,97,16.6,1010.5,209
133,2017-10-07 06:00,17,0,0,98,16.6,1011.1,173
133,2017-10-07 07:00,17,0,0,98,16.6,1011.5,231
133,2017-10-07 08:00,17.4,0,0,97,16.9,1012.2,519
133,2017-10-07 09:00,18.2,,.4,94,17.2,1012.6,1260
133,2017-10-07 10:00,19.1,,.4,88,17,1013.3,1370
133,2017-10-07 11:00,20.4,,.9,82,17.2,1013.1,1716
133,2017-10-07 12:00,22.1,,2.3,79,18.2,1012.4,1835
133,2017-10-07 13:00,22.8,,.9,75,18.1,1012.1,2000
133,2017-10-07 14:00,23.6,,1.4,69,17.5,1011.1,2000
133,2017-10-07 15:00,24.1,,1.7,68,17.8,1010.2,2000
133,2017-10-07 16:00,24.6,,2.3,67,18,1010.7,2000
133,2017-10-07 17:00,23.5,,2.5,70,17.7,1010.7,2000
133,2017-10-07 18:00,22.5,,1.2,73,17.4,1011.3,2000
133,2017-10-07 19:00,21.3,,1.2,77,17,1011.8,2000
133,2017-10-07 20:00,20.5,,.3,85,17.8,1012.3,2000
133,2017-10-07 21:00,19.9,,.4,89,18,1012.7,2000
133,2017-10-07 22:00,18.9,,1.6,93,17.7,1012.8,2000
133,2017-10-07 23:00,18.4,,1.8,95,17.5,1013.8,2000
133,2017-10-08 00:00,18.2,,0,95,17.3,1014.6,2000
133,2017-10-08 01:00,18.1,,0,95,17.2,1015,2000
133,2017-10-08 02:00,17.8,,1.5,97,17.3,1015,2000
133,2017-10-08 03:00,17.4,,0,97,16.9,1014.3,1776
133,2017-10-08 04:00,17,,.4,98,16.6,1013.9,1802
133,2017-10-08 05:00,16.6,,1.2,98,16.2,1014.3,1987
133,2017-10-08 06:00,16.7,,0,98,16.3,1014.9,1829
133,2017-10-08 07:00,16.5,,.1,98,16.1,1015.4,1927
133,2017-10-08 08:00,17.5,,.1,98,17.1,1016,2000
133,2017-10-08 09:00,18.9,,0,93,17.7,1016.3,2000
133,2017-10-08 10:00,21.2,,1.2,82,17.9,1016,2000
133,2017-10-08 11:00,23.2,,.8,76,18.7,1015.5,2000
133,2017-10-08 12:00,24.1,,1.3,68,17.8,1015.3,2000
133,2017-10-08 13:00,25.4,,.7,62,17.5,1014.2,2000
133,2017-10-08 14:00,26.7,,1.7,56,17.1,1013.5,2000
133,2017-10-08 15:00,26.3,,1.4,59,17.6,1013.2,2000
133,2017-10-08 16:00,26.3,,1.2,57,17,1013.1,2000
133,2017-10-08 17:00,25.4,,1,62,17.5,1013.3,2000
133,2017-10-08 18:00,23.6,,1,72,18.2,1013.3,2000
133,2017-10-08 19:00,22.2,,1.2,81,18.7,1013.7,2000
133,2017-10-08 20:00,21.4,,.2,82,18.1,1014.3,2000
133,2017-10-08 21:00,20.7,,0,87,18.4,1014.7,2000
133,2017-10-08 22:00,20.1,,1.5,90,18.4,1014.8,1987
133,2017-10-08 23:00,19.4,,.8,92,18,1015.2,1900
133,2017-10-09 00:00,19,,1,94,18,1014.8,1659
133,2017-10-09 01:00,18.5,,1.3,95,17.6,1014.8,1457
133,2017-10-09 02:00,18,,0,96,17.3,1015.2,1041
133,2017-10-09 03:00,18,,1.4,97,17.5,1015.1,786
133,2017-10-09 04:00,17.6,,0,98,17.2,1015.1,931
133,2017-10-09 05:00,17.8,,.2,97,17.3,1015.3,929
133,2017-10-09 06:00,17.7,,0,97,17.2,1015.7,916
133,2017-10-09 07:00,18,,0,97,17.5,1015.7,1006
133,2017-10-09 08:00,18.7,,.4,95,17.8,1015.7,1423
133,2017-10-09 09:00,20.7,,1.7,85,18,1015.8,2000
133,2017-10-09 10:00,23.3,,1.6,77,19,1015.4,2000
133,2017-10-09 11:00,24.4,,.5,71,18.7,1015.3,2000
133,2017-10-09 12:00,25.9,,1.6,67,19.2,1014.7,2000
133,2017-10-09 13:00,25.7,,.8,67,19.1,1013.7,2000
133,2017-10-09 14:00,25.9,,1.2,68,19.5,1012.7,2000
133,2017-10-09 15:00,25.7,,.2,68,19.3,1012.2,2000
133,2017-10-09 16:00,25.2,,.5,69,19.1,1011.9,2000
133,2017-10-09 17:00,25.6,,1.1,63,18,1011.4,2000
133,2017-10-09 18:00,24.1,,1.2,73,18.9,1011.5,2000
133,2017-10-09 19:00,22.5,,1.2,82,19.2,1012,1865
133,2017-10-09 20:00,21.9,,.9,85,19.2,1012,2000
133,2017-10-09 21:00,21.4,,.2,86,18.9,1012.4,2000
133,2017-10-09 22:00,20.6,,.9,91,19,1012.6,1975
133,2017-10-09 23:00,20.2,,.2,92,18.8,1012.6,1605
133,2017-10-10 00:00,19.5,,.7,94,18.5,1012.2,1396
133,2017-10-10 01:00,19,,.8,96,18.3,1012.4,1181
133,2017-10-10 02:00,19,,.4,97,18.5,1012.5,1108
133,2017-10-10 03:00,18.7,,1.3,97,18.2,1012.1,907
133,2017-10-10 04:00,18.3,,.6,97,17.8,1012,632
133,2017-10-10 05:00,18.2,,.8,98,17.8,1012.5,667
133,2017-10-10 06:00,18.2,,.2,98,17.8,1012.3,484
133,2017-10-10 07:00,17.9,,.1,98,17.5,1012.5,454
133,2017-10-10 08:00,19.1,,0,97,18.6,1012.4,853
133,2017-10-10 09:00,21,,1.3,88,18.9,1012.7,1101
133,2017-10-10 10:00,22.5,,1.4,84,19.6,1012.4,2000
133,2017-10-10 11:00,25.2,,1.5,71,19.5,1012.1,2000
133,2017-10-10 12:00,25.1,,.3,69,19,1011.6,2000
133,2017-10-10 13:00,25.6,,.9,67,19,1010.9,2000
133,2017-10-10 14:00,25.4,,1.2,69,19.2,1010.3,2000
133,2017-10-10 15:00,25.6,,1.1,68,19.2,1010.6,2000
133,2017-10-10 16:00,26,,.3,67,19.3,1010,2000
133,2017-10-10 17:00,25.7,,1.2,70,19.8,1009.7,2000
133,2017-10-10 18:00,24.8,,.9,74,19.8,1009.8,2000
133,2017-10-10 19:00,24.1,,1.3,78,20,1009.9,1901
133,2017-10-10 20:00,23.4,,2,84,20.5,1010,1322
133,2017-10-10 21:00,23.1,,.7,86,20.6,1009.8,1128
133,2017-10-10 22:00,22.5,,1.5,90,20.7,1009.6,864
133,2017-10-10 23:00,22.4,,1.4,92,21,1009.2,717
133,2017-10-11 00:00,22.1,,1.8,94,21,1008.5,577
133,2017-10-11 01:00,22,,1.4,94,20.9,1008.3,485
133,2017-10-11 02:00,22,,1.3,94,20.9,1008.1,448
133,2017-10-11 03:00,22,0,1.1,94,20.9,1007.7,532
133,2017-10-11 04:00,21.7,0,1.7,93,20.5,1007.2,843
133,2017-10-11 05:00,21.6,,1.7,91,20,1007.4,877
133,2017-10-11 06:00,21.5,0,1,93,20.3,1007.6,738
133,2017-10-11 07:00,19.6,0,2.8,91,18,1008.3,2000
133,2017-10-11 08:00,17.7,2.1,2.4,96,17,1009.7,537
133,2017-10-11 09:00,17.5,3.3,.4,97,17,1010.3,654
133,2017-10-11 10:00,17.8,.3,.1,96,17.1,1010.5,1942
133,2017-10-11 11:00,18.1,0,.2,96,17.4,1010.3,1966
133,2017-10-11 12:00,18.3,0,.8,95,17.4,1009.8,1976
133,2017-10-11 13:00,18.1,.2,3.1,94,17.1,1009.8,1566
133,2017-10-11 14:00,18.3,.1,3.1,92,16.9,1009.6,2000
133,2017-10-11 15:00,16.8,,2.9,91,15.3,1009.9,2000
133,2017-10-11 16:00,17.3,,1.6,91,15.8,1010,2000
133,2017-10-11 17:00,17.1,,1.5,88,15,1010.7,2000
133,2017-10-11 18:00,15.9,,1.8,89,14,1011.1,2000
133,2017-10-11 19:00,15,,1.8,88,13,1011.7,2000
133,2017-10-11 20:00,14.4,,1,88,12.4,1012.5,1987
133,2017-10-11 21:00,14.3,,.8,89,12.5,1012.9,1951
133,2017-10-11 22:00,14,,.6,86,11.6,1012.8,2000
133,2017-10-11 23:00,13.7,,.2,88,11.7,1013.1,2000
133,2017-10-12 00:00,13.4,,.5,90,11.7,1012.6,2000
133,2017-10-12 01:00,13.2,,1.2,89,11.4,1012.7,2000
133,2017-10-12 02:00,12.8,,.8,87,10.6,1012.7,2000
133,2017-10-12 03:00,12.5,,1.3,88,10.5,1013,2000
133,2017-10-12 04:00,12.3,0,.6,84,9.6,1013.6,2000
133,2017-10-12 05:00,12,0,.6,88,10,1013.3,2000
133,2017-10-12 06:00,11.9,0,.5,87,9.7,1012.9,2000
133,2017-10-12 07:00,11.7,0,1.4,88,9.7,1013.4,1951
133,2017-10-12 08:00,11.8,0,.3,91,10.3,1013.5,1647
133,2017-10-12 09:00,12,0,.6,90,10.4,1013.7,1851
133,2017-10-12 10:00,12.5,.1,.6,90,10.8,1013.7,1268
133,2017-10-12 11:00,13,0,.9,87,10.8,1013,1444
133,2017-10-12 12:00,13.3,0,.3,85,10.8,1012.5,1312
133,2017-10-12 13:00,13.3,.2,.8,89,11.5,1012.1,1267
133,2017-10-12 14:00,13.3,.6,.8,94,12.3,1011.9,728
133,2017-10-12 15:00,13.2,.4,.3,93,12,1011.5,611
133,2017-10-12 16:00,13.2,0,.5,93,12,1011.2,680
133,2017-10-12 17:00,12.9,0,.8,96,12.2,1011.3,433
133,2017-10-12 18:00,12.9,,0,96,12.2,1011,388
133,2017-10-12 19:00,12.5,,.8,97,12,1011.4,286
133,2017-10-12 20:00,12,,.7,97,11.5,1012,429
133,2017-10-12 21:00,11.5,,.7,97,11,1012.2,345
133,2017-10-12 22:00,10.6,,1.2,98,10.2,1012.6,282
133,2017-10-12 23:00,9.9,,.6,97,9.4,1013.2,345
133,2017-10-13 00:00,9.4,,.6,95,8.6,1013,972
133,2017-10-13 01:00,8.9,,1.2,97,8.4,1013,581
133,2017-10-13 02:00,8.4,,1.4,98,8,1013.1,488
133,2017-10-13 03:00,7.6,,1.5,98,7.2,1013.3,420
133,2017-10-13 04:00,7.1,,1.3,98,6.8,1013.1,597
133,2017-10-13 05:00,6.4,,0,98,6.1,1013.7,511
133,2017-10-13 06:00,6.3,,.8,98,6,1014.4,538
133,2017-10-13 07:00,5.9,,1,98,5.6,1014.3,477
133,2017-10-13 08:00,6.8,,.9,98,6.5,1015,775
133,2017-10-13 09:00,9.7,,1,94,8.7,1015.2,705
133,2017-10-13 10:00,11.2,,1,77,7.3,1015.3,977
133,2017-10-13 11:00,12.9,,1.4,68,7.1,1015,1550
133,2017-10-13 12:00,14.7,,1.1,56,6,1014.3,2000
133,2017-10-13 13:00,16.2,,2.3,44,3.9,1013.7,2000
133,2017-10-13 14:00,17.3,,2.4,38,2.8,1013.1,2000
133,2017-10-13 15:00,17.5,,1.4,47,6,1012.9,2000
133,2017-10-13 16:00,17,,1.2,51,6.7,1013.2,1987
133,2017-10-13 17:00,15.4,,1.8,63,8.3,1013.5,1975
133,2017-10-13 18:00,13.9,,1.3,68,8,1013.7,1509
133,2017-10-13 19:00,13.1,,.5,70,7.7,1014.5,1465
133,2017-10-13 20:00,12.6,,.5,70,7.2,1014.9,1571
133,2017-10-13 21:00,12.4,,.7,70,7,1015.6,1863
133,2017-10-13 22:00,12.1,,.9,72,7.1,1015.8,2000
133,2017-10-13 23:00,11.4,,1.4,81,8.2,1015.7,1887
133,2017-10-14 00:00,10.9,,.5,82,7.9,1015.6,1830
133,2017-10-14 01:00,10.8,,.2,86,8.5,1015.4,1398
133,2017-10-14 02:00,10.7,,.5,87,8.6,1015.8,1480
133,2017-10-14 03:00,10.2,,1.1,91,8.7,1016.4,1122
133,2017-10-14 04:00,9.6,,0,92,8.3,1016.6,861
133,2017-10-14 05:00,9.2,,.5,94,8.2,1017,801
133,2017-10-14 06:00,8.9,,.6,95,8.1,1017.3,789
133,2017-10-14 07:00,8.5,,1.2,96,7.8,1017.5,666
133,2017-10-14 08:00,8.9,,0,96,8.2,1017.7,715
133,2017-10-14 09:00,11.6,,.6,85,9.1,1018.4,1061
133,2017-10-14 10:00,14.2,,1.8,64,7.4,1018.8,1891
133,2017-10-14 11:00,16.1,,1.6,51,5.9,1018.5,2000
133,2017-10-14 12:00,17.6,,2.3,45,5.5,1017.9,2000
133,2017-10-14 13:00,18.2,,2.4,38,3.6,1017,2000
133,2017-10-14 14:00,18.6,,2.3,31,1.1,1015.5,2000
133,2017-10-14 15:00,18.4,,2.1,33,1.8,1015.4,2000
133,2017-10-14 16:00,18.2,,2,36,2.8,1015.8,2000
133,2017-10-14 17:00,17.2,,1.3,43,4.4,1016,2000
133,2017-10-14 18:00,16,,1.1,45,4,1016.5,2000
133,2017-10-14 19:00,14.4,,1.2,63,7.4,1017.2,2000
133,2017-10-14 20:00,13.6,,1.1,64,6.9,1017.7,2000
133,2017-10-14 21:00,12.8,,1.1,69,7.2,1017.6,2000
133,2017-10-14 22:00,12.7,,.7,67,6.7,1017.8,2000
133,2017-10-14 23:00,12.6,,0,63,5.7,1018.9,2000
133,2017-10-15 00:00,12.4,,.8,69,6.8,1018.8,2000
133,2017-10-15 01:00,12.2,,.7,72,7.2,1017.5,2000
133,2017-10-15 02:00,12.2,,.4,72,7.2,1018.3,2000
133,2017-10-15 03:00,11.8,,.1,76,7.6,1017.7,2000
133,2017-10-15 04:00,11.6,,.7,70,6.3,1018.1,2000
133,2017-10-15 05:00,11.1,,.9,71,6,1018.3,2000
133,2017-10-15 06:00,10.1,,1.2,80,6.7,1018.6,2000
133,2017-10-15 07:00,9.7,,1.5,79,6.2,1019,2000
133,2017-10-15 08:00,10.4,,1.1,79,6.9,1019.7,2000
133,2017-10-15 09:00,11.4,,.7,79,7.8,1020,2000
133,2017-10-15 10:00,13,,.7,74,8.4,1019.9,2000
133,2017-10-15 11:00,16.2,,.4,70,10.7,1019.7,2000
133,2017-10-15 12:00,18.6,,2.9,61,10.9,1018.5,2000
133,2017-10-15 13:00,19.3,,3.7,57,10.5,1017.9,2000
133,2017-10-15 14:00,19.5,,4.4,58,11,1017.2,2000
133,2017-10-15 15:00,19.3,,3.5,60,11.3,1017.2,2000
133,2017-10-15 16:00,19,,3.7,62,11.5,1017.7,2000
133,2017-10-15 17:00,18.2,,3,62,10.7,1017.7,2000
133,2017-10-15 18:00,17.3,,2.3,67,11.1,1018,2000
133,2017-10-15 19:00,16.6,,2.3,69,10.8,1018.3,2000
133,2017-10-15 20:00,16.2,,2.7,70,10.7,1019.2,2000
133,2017-10-15 21:00,15.7,,2.5,71,10.4,1019.9,2000
133,2017-10-15 22:00,15.6,,2.2,71,10.3,1020.1,2000
133,2017-10-15 23:00,15.6,,3.1,69,9.9,1020,2000
133,2017-10-16 00:00,15.5,,2.9,69,9.8,1019.6,2000
133,2017-10-16 01:00,15.3,,1.9,69,9.6,1019.3,2000
133,2017-10-16 02:00,15.2,,1.1,69,9.5,1019.2,2000
133,2017-10-16 03:00,15.2,,1.1,69,9.5,1019.3,2000
133,2017-10-16 04:00,14.7,,1,72,9.6,1019,2000
133,2017-10-16 05:00,14.5,,.8,73,9.7,1019.3,2000
133,2017-10-16 06:00,14,,.1,76,9.8,1019.5,2000
133,2017-10-16 07:00,13.9,,.6,78,10.1,1019.1,2000
133,2017-10-16 08:00,14,,.3,78,10.2,1019.5,2000
133,2017-10-16 09:00,14.8,,.8,79,11.1,1020.3,2000
133,2017-10-16 10:00,15.7,,.7,77,11.6,1020.2,2000
133,2017-10-16 11:00,16.6,,1.2,72,11.5,1019.5,2000
133,2017-10-16 12:00,17.8,,1.5,70,12.2,1018.4,2000
133,2017-10-16 13:00,19.3,,.7,65,12.5,1017.6,2000
133,2017-10-16 14:00,20.8,,2,59,12.4,1016.6,2000
133,2017-10-16 15:00,21,,2.3,59,12.6,1016.3,2000
133,2017-10-16 16:00,20.1,,2.1,54,10.4,1016.4,2000
133,2017-10-16 17:00,19.4,,1.7,55,10.1,1016.1,2000
133,2017-10-16 18:00,17.9,,1.3,61,10.2,1016.5,2000
133,2017-10-16 19:00,16.4,,1.2,64,9.5,1016.9,2000
133,2017-10-16 20:00,15.3,,1.1,68,9.4,1017.3,2000
133,2017-10-16 21:00,14.6,,.8,72,9.6,1017.1,1388
133,2017-10-16 22:00,14.3,,1.1,73,9.5,1017.3,1176
133,2017-10-16 23:00,13.5,,.8,79,9.9,1017.5,1031
133,2017-10-17 00:00,12.7,,.5,83,9.8,1017.4,920
133,2017-10-17 01:00,12,,.9,87,9.8,1017.3,843
133,2017-10-17 02:00,11.4,,.4,90,9.8,1017.4,705
133,2017-10-17 03:00,10.9,,0,92,9.6,1017.1,594
133,2017-10-17 04:00,10.2,,1,94,9.2,1016.9,596
133,2017-10-17 05:00,10,,0,95,9.2,1017.1,499
133,2017-10-17 06:00,9.7,,.2,96,9,1017.3,456
133,2017-10-17 07:00,9.2,,1.3,95,8.4,1017.4,554
133,2017-10-17 08:00,10.3,,0,94,9.3,1017.7,600
133,2017-10-17 09:00,13,,.6,90,11.3,1017.8,677
133,2017-10-17 10:00,15.5,,.7,81,12.2,1017.6,877
133,2017-10-17 11:00,17.9,,1.2,70,12.3,1017.2,1703
133,2017-10-17 12:00,20.2,,1.5,60,12.1,1016.5,2000
133,2017-10-17 13:00,21.3,,1.8,47,9.5,1016,1449
133,2017-10-17 14:00,21.7,,1.7,43,8.5,1015,2000
133,2017-10-17 15:00,22.4,,2,47,10.5,1014.5,2000
133,2017-10-17 16:00,22,,2.6,49,10.7,1014.1,2000
133,2017-10-17 17:00,20.5,,2.4,53,10.5,1014.2,2000
133,2017-10-17 18:00,18.9,,1.8,54,9.3,1014.3,2000
133,2017-10-17 19:00,17.6,,1.5,63,10.4,1014.6,2000
133,2017-10-17 20:00,15.9,,.8,76,11.6,1015.1,2000
133,2017-10-17 21:00,15.2,,.5,78,11.3,1015.5,2000
133,2017-10-17 22:00,15,,1.1,79,11.3,1016.1,2000
133,2017-10-17 23:00,15.4,,2.8,82,12.3,1016.2,2000
133,2017-10-18 00:00,15,,1.3,81,11.7,1015.7,2000
133,2017-10-18 01:00,15.2,,3.4,75,10.7,1016.1,2000
133,2017-10-18 02:00,15.4,,2.3,73,10.5,1016,2000
133,2017-10-18 03:00,15.3,,2.7,72,10.2,1016,2000
133,2017-10-18 04:00,15.2,,2.8,71,9.9,1015.9,2000
133,2017-10-18 05:00,15.1,,1.7,70,9.6,1016.3,2000
133,2017-10-18 06:00,15.2,,2.8,67,9.1,1016.6,2000
133,2017-10-18 07:00,14.9,,2.2,69,9.2,1016.3,2000
133,2017-10-18 08:00,15,,2.4,68,9.1,1016.7,2000
133,2017-10-18 09:00,15.4,,2.1,69,9.7,1016.6,2000
133,2017-10-18 10:00,16.2,,1.9,66,9.8,1016.3,2000
133,2017-10-18 11:00,17.3,,3.2,65,10.6,1016.1,2000
133,2017-10-18 12:00,18.7,,4.6,58,10.2,1014.6,2000
133,2017-10-18 13:00,18.3,,4.3,59,10.1,1014.3,2000
133,2017-10-18 14:00,18.8,,3.1,61,11.1,1013.5,2000
133,2017-10-18 15:00,18.5,,2,64,11.5,1013.3,2000
133,2017-10-18 16:00,17.9,,3.8,66,11.4,1013.7,2000
133,2017-10-18 17:00,17.4,0,3,71,12,1013.7,2000
133,2017-10-18 18:00,16.7,0,3.5,68,10.7,1014.4,2000
133,2017-10-18 19:00,16.1,0,3.2,71,10.8,1014.1,2000
133,2017-10-18 20:00,15.9,0,1.8,70,10.4,1014.4,2000
133,2017-10-18 21:00,15.6,0,2.5,70,10.1,1014.6,2000
133,2017-10-18 22:00,15.3,,3.2,70,9.8,1014.3,2000
133,2017-10-18 23:00,14.9,,3.4,71,9.6,1013.9,2000
133,2017-10-19 00:00,14.8,,2.6,73,9.9,1013.4,2000
133,2017-10-19 01:00,14.5,,1.1,73,9.7,1013.1,2000
133,2017-10-19 02:00,13.8,,.7,81,10.5,1012.8,2000
133,2017-10-19 03:00,13.3,,1.1,82,10.2,1012.5,2000
133,2017-10-19 04:00,12.4,,.6,86,10.1,1012,2000
133,2017-10-19 05:00,12.1,,1,87,9.9,1012.2,2000
133,2017-10-19 06:00,11.7,,.8,88,9.7,1012,2000
133,2017-10-19 07:00,11.5,,1.5,88,9.5,1012.1,1987
133,2017-10-19 08:00,11.6,,.4,90,10,1012.4,1987
133,2017-10-19 09:00,14.4,,.6,78,10.6,1012.6,2000
133,2017-10-19 10:00,16.1,,.9,71,10.8,1012.3,2000
133,2017-10-19 11:00,18.5,,2.2,63,11.3,1011.4,2000
133,2017-10-19 12:00,19.7,,2.8,61,11.9,1011,2000
133,2017-10-19 13:00,21.1,,2,52,10.8,1009.9,2000
133,2017-10-19 14:00,21.3,,1.8,52,11,1009.1,2000
133,2017-10-19 15:00,20.3,,2.1,54,10.6,1009,2000
133,2017-10-19 16:00,19.9,,1.5,57,11.1,1009,2000
133,2017-10-19 17:00,19.1,,2,58,10.6,1009.2,2000
133,2017-10-19 18:00,18.1,,1.8,61,10.4,1009.4,2000
133,2017-10-19 19:00,17.6,,1.2,65,10.9,1010.2,2000
133,2017-10-19 20:00,17.2,,2,67,11,1010.2,2000
133,2017-10-19 21:00,16.5,,.9,72,11.4,1010.7,2000
133,2017-10-19 22:00,15.7,,2,76,11.4,1011.1,2000
133,2017-10-19 23:00,15.4,,1.7,81,12.1,1011.5,2000
133,2017-10-20 00:00,14.5,,.6,85,12,1011.3,2000
133,2017-10-20 01:00,13.7,,.6,88,11.7,1011.1,2000
133,2017-10-20 02:00,13,,1.1,91,11.5,1011.1,2000
133,2017-10-20 03:00,12.4,,1.1,92,11.1,1011,2000
133,2017-10-20 04:00,12.2,,.9,94,11.2,1011.2,2000
133,2017-10-20 05:00,11.8,,1.1,94,10.8,1011.4,2000
133,2017-10-20 06:00,11.3,,.7,96,10.6,1011.5,2000
133,2017-10-20 07:00,11.1,,1,96,10.4,1011.8,1861
133,2017-10-20 08:00,12.3,,.1,95,11.5,1012.1,2000
133,2017-10-20 09:00,14.9,,.6,87,12.7,1012.5,2000
133,2017-10-20 10:00,17.8,,.8,75,13.3,1012.2,2000
133,2017-10-20 11:00,19.2,,1.1,64,12.2,1011.6,2000
133,2017-10-20 12:00,20.5,,1.4,56,11.4,1010.7,2000
133,2017-10-20 13:00,21.4,,1.6,53,11.4,1009.7,2000
133,2017-10-20 14:00,22.1,,.8,51,11.4,1009.1,2000
133,2017-10-20 15:00,22.4,,1.5,47,10.5,1008.9,1871
133,2017-10-20 16:00,22.1,,1.2,45,9.6,1009,2000
133,2017-10-20 17:00,20.5,,1.2,53,10.5,1009.3,2000
133,2017-10-20 18:00,18.5,,1.1,62,11,1009.5,2000
133,2017-10-20 19:00,17.2,,.9,66,10.7,1010,2000
133,2017-10-20 20:00,15.6,,1.8,69,9.9,1010.3,2000
133,2017-10-20 21:00,15.6,,.9,69,9.9,1010.7,1564
133,2017-10-20 22:00,14.9,,.8,71,9.6,1011,1523
133,2017-10-20 23:00,14.3,,.5,74,9.7,1011.3,1564
133,2017-10-21 00:00,13.1,,.6,81,9.9,1011.1,1485
133,2017-10-21 01:00,12.7,,.7,84,10,1010.7,1345
133,2017-10-21 02:00,12.1,,.8,88,10.1,1010.8,1053
133,2017-10-21 03:00,11.6,,.5,91,10.1,1010.8,944
133,2017-10-21 04:00,10.9,,.9,91,9.4,1010.9,1069
133,2017-10-21 05:00,10.4,,1.3,94,9.4,1010.7,815
133,2017-10-21 06:00,10,,.2,94,9,1010.7,799
133,2017-10-21 07:00,9.8,,1.2,95,9,1011.1,713
133,2017-10-21 08:00,10.7,,0,96,10,1011.3,644
133,2017-10-21 09:00,13.5,,.8,90,11.8,1011.6,893
133,2017-10-21 10:00,16,,1.2,83,13.1,1011.3,758
133,2017-10-21 11:00,18,,1.5,68,11.9,1010.7,2000
133,2017-10-21 12:00,19.7,,2.3,63,12.4,1010.1,2000
133,2017-10-21 13:00,21.4,,1.6,57,12.5,1009.3,2000
133,2017-10-21 14:00,21.9,,1.7,51,11.2,1008.4,2000
133,2017-10-21 15:00,22.1,,1.7,51,11.4,1008.2,2000
133,2017-10-21 16:00,22.1,,1.3,46,9.9,1008.1,2000
133,2017-10-21 17:00,20.8,,1.6,49,9.6,1007.9,2000
133,2017-10-21 18:00,19.2,,1.7,59,10.9,1007.9,2000
133,2017-10-21 19:00,17.7,,1.2,67,11.4,1007.8,2000
133,2017-10-21 20:00,16.7,,1.6,71,11.4,1008,2000
133,2017-10-21 21:00,15.8,,.6,76,11.5,1008.1,2000
133,2017-10-21 22:00,14.7,,1,82,11.6,1007.9,2000
133,2017-10-21 23:00,14.3,,1.3,81,11,1007.5,2000
133,2017-10-22 00:00,13.3,,1.3,85,10.8,1007.6,2000
133,2017-10-22 01:00,13.3,,1.9,79,9.7,1007.3,2000
133,2017-10-22 02:00,12.9,,1.2,82,9.8,1006.9,2000
133,2017-10-22 03:00,11.8,,1.7,88,9.8,1006.8,2000
133,2017-10-22 04:00,11.4,,.9,88,9.4,1006.7,2000
